0,185,21.34067769,-157.8934967,USA,Northern America,512853.6667,1
664,89,24.11458432,82.66730271,IND,South-Central Asia,545036.902,8520
665,188,26.7381816,83.88170029,IND,South-Central Asia,728913.9772,8530
666,26,26.5026097,83.7816497,IND,South-Central Asia,717233.2655,8552
667,29,25.94391589,83.56076777,IND,South-Central Asia,688273.0844,8557
668,36,24.45753218,83.01802971,IND,South-Central Asia,506622.6624,8576
669,95,22.08259698,82.14732532,IND,South-Central Asia,900278.0821,8578
670,95,16.30616891,80.40400371,IND,South-Central Asia,847237.7804,8584
671,36,25.5853719,83.56249831,IND,South-Central Asia,556749.5869,8598
672,70,14.45130439,79.99646664,IND,South-Central Asia,720712.1497,8599
673,406,26.65444699,84.30766688,IND,South-Central Asia,1308909.601,8616
674,123,16.5111884,80.64966395,IND,South-Central Asia,1356195.3,8628
675,197,26.37760849,84.16391931,IND,South-Central Asia,569782.3761,8638
676,94,11.92709719,79.7938225,IND,South-Central Asia,876032.4948,8661
677,940,13.01635766,80.173301,IND,South-Central Asia,9992602.376,8675
678,84,25.77393872,84.17299082,IND,South-Central Asia,659108.2289,8706
679,271,27.69363635,85.33790729,NPL,South-Central Asia,3529143.426,8759
680,24,25.78335835,84.74070705,IND,South-Central Asia,578843.94,8821
681,1154,6.929655209,79.94323377,LKA,South-Central Asia,4303602.507,8835
682,65,17.00683571,81.79643936,IND,South-Central Asia,510710.7224,8863
683,58,26.58247314,85.51086184,IND,South-Central Asia,534900.1725,8911
684,204,26.12355211,85.36676316,IND,South-Central Asia,1435601.886,8913
685,156,25.59973435,85.13338152,IND,South-Central Asia,2771973.202,8914
686,66,24.79709356,85.01223066,IND,South-Central Asia,761321.6181,8978
687,216,7.280355297,80.60592288,LKA,South-Central Asia,548245.1852,9006
688,95,26.14898868,85.90405389,IND,South-Central Asia,692682.7532,9047
689,30,25.19887279,85.52076173,IND,South-Central Asia,634363.7027,9067
690,210,17.7159993,83.23285492,IND,South-Central Asia,1603231.317,9122
691,134,25.42988965,86.06190419,IND,South-Central Asia,993322.0275,9131
692,112,22.23257483,84.85633717,IND,South-Central Asia,682818.2979,9155
693,146,23.3627202,85.32733959,IND,South-Central Asia,1592224.038,9160
694,71,26.64208704,87.26494293,NPL,South-Central Asia,577638.1458,9245
695,50,24.17491968,86.30592948,IND,South-Central Asia,554871.6171,9272
696,98,23.66589737,86.13748691,IND,South-Central Asia,881479.6342,9278
697,284,23.77971249,86.363074,IND,South-Central Asia,2087166.557,9284
698,44,19.30341162,84.79134158,IND,South-Central Asia,519351.4209,9345
699,150,22.79705316,86.19234242,IND,South-Central Asia,1765134.909,9359
700,333,23.72245494,86.8693597,IND,South-Central Asia,3167486.305,9402
701,11,27.04246652,88.25608606,IND,South-Central Asia,579527.6238,9425
702,21,25.54334629,87.56714252,IND,South-Central Asia,568762.3188,9428
703,91,26.71422079,88.40996036,IND,South-Central Asia,601281.3842,9463
704,61,20.4556057,85.88112324,IND,South-Central Asia,684154.4225,9474
705,144,20.29415958,85.83292975,IND,South-Central Asia,1010641.621,9478
706,29,25.62259315,88.12960562,IND,South-Central Asia,667206.1884,9505
707,44,26.53516613,88.7021984,IND,South-Central Asia,760558.2583,9524
708,107,24.61403981,88.23778096,BGD,South-Central Asia,608955.7779,9590
709,54,22.32927264,87.30792388,IND,South-Central Asia,727037.7195,9598
710,166,47.91950419,106.8729635,MNG,Eastern Asia,1316070.207,9602
711,138,24.0343956,88.2540525,IND,South-Central Asia,1131547.127,9619
712,201,24.41426426,88.61983457,BGD,South-Central Asia,793654.3333,9650
713,375,22.42392513,87.88765462,IND,South-Central Asia,1540713.675,9653
714,267,25.73537817,89.29362455,BGD,South-Central Asia,911913.1807,9657
715,2817,22.52488411,88.29249552,IND,South-Central Asia,21620289.28,9691
716,34,23.39489033,88.4923685,IND,South-Central Asia,926326.2122,9707
717,472,24.94281628,89.37862593,BGD,South-Central Asia,1284400.46,9726
718,167,22.10988752,88.39850556,IND,South-Central Asia,560028.645,9756
719,589,24.41254333,89.64289183,BGD,South-Central Asia,1771423.563,9780
720,54,23.16668014,89.20843182,BGD,South-Central Asia,626334.0086,9820
721,359,24.32667879,89.9459055,BGD,South-Central Asia,933116.2238,9845
722,184,22.84014664,89.55533432,BGD,South-Central Asia,1255281.529,9863
723,106,24.74903788,90.3898509,BGD,South-Central Asia,572031.1779,9866
724,3248,23.80705214,90.40166345,BGD,South-Central Asia,23942350.03,9872
725,299,24.41026989,90.81460509,BGD,South-Central Asia,777320.4951,9905
726,187,26.15120742,91.75521205,IND,South-Central Asia,1103543.44,9915
727,553,24.05720249,90.9840826,BGD,South-Central Asia,1874155.635,9924
728,269,23.69414847,90.83183985,BGD,South-Central Asia,570556.205,9933
729,2491,23.14673164,90.80556542,BGD,South-Central Asia,6167651.991,9938
730,351,22.99136741,90.86482046,BGD,South-Central Asia,994818.1845,9958
731,179,23.84562166,91.27513642,IND,South-Central Asia,842924.7638,9975
732,196,24.87859338,91.90338015,BGD,South-Central Asia,1105313.995,9982
733,690,22.97593978,91.12628607,BGD,South-Central Asia,2006142.114,9987
734,237,22.87366747,91.27931143,BGD,South-Central Asia,748794.6419,10000
735,799,22.43879885,91.82426299,BGD,South-Central Asia,5293804.072,10035
736,69,24.8150992,92.78545424,IND,South-Central Asia,538513.8619,10041
737,85,25.8871605,93.741763,IND,South-Central Asia,500249.7408,10060
738,182,24.75331317,93.93392608,IND,South-Central Asia,729189.6217,10084
739,134,36.62465457,101.7744224,CHN,Eastern Asia,1171720.268,10097
740,247,36.07933618,103.7658998,CHN,Eastern Asia,2365069.251,10122
741,266,38.48602258,106.234555,CHN,Eastern Asia,1440104.637,10137
742,244,21.92361867,96.07208878,MMR,South-Eastern Asia,1825592.246,10155
743,243,40.6331957,109.8931888,CHN,Eastern Asia,1995853.756,10186
744,524,16.86997966,96.148838,MMR,South-Eastern Asia,5686185.435,10248
745,260,40.81725651,111.6604821,CHN,Eastern Asia,1881076.44,10265
746,1326,30.68884238,104.0344387,CHN,Eastern Asia,9318649.156,10297
747,126,31.47239445,104.7192136,CHN,Eastern Asia,739072.7582,10319
748,170,34.36498756,107.2160163,CHN,Eastern Asia,848686.3322,10342
749,210,40.06102437,113.2563659,CHN,Eastern Asia,1501062.305,10398
750,90,29.35590709,104.7540699,CHN,Eastern Asia,533623.1983,10424
751,111,28.76389817,104.6035265,CHN,Eastern Asia,641585.0095,10453
752,112,34.35054965,108.6735479,CHN,Eastern Asia,525410.96,10463
753,69,30.79106424,106.0834621,CHN,Eastern Asia,659816.5185,10471
754,364,25.034796,102.7312274,CHN,Eastern Asia,3070466.494,10476
755,85,40.79065671,114.883696,CHN,Eastern Asia,577496.5245,10478
756,624,34.25887419,108.917579,CHN,Eastern Asia,5071323.748,10479
757,375,37.85134845,112.5452566,CHN,Eastern Asia,3451600.381,10532
758,72,28.92299308,105.4544878,CHN,Eastern Asia,519824.8534,10536
759,99,47.33859453,123.9721091,CHN,Eastern Asia,880400.572,10556
760,51,31.20551145,107.4848084,CHN,Eastern Asia,525961.9219,10590
761,487,29.55380994,106.5254798,CHN,Eastern Asia,4649254.224,10607
762,98,36.07775282,111.5211483,CHN,Eastern Asia,551541.3386,10614
763,2115,39.89899941,116.3498742,CHN,Eastern Asia,17982667.65,10687
764,739,3.60476028,98.65144864,IDN,South-Eastern Asia,3956182.696,10692
765,2568,13.7668898,100.5437099,THA,South-Eastern Asia,14730839.43,10715
766,586,38.06558149,114.514272,CHN,Eastern Asia,3314770.197,10718
767,104,42.2733351,118.9315497,CHN,Eastern Asia,628632.7309,10721
768,238,38.85169521,115.4831142,CHN,Eastern Asia,1251378.937,10753
769,105,36.18135906,113.115651,CHN,Eastern Asia,573666.2156,10782
770,93,27.69127404,106.933781,CHN,Eastern Asia,748981.5113,10809
771,312,26.59878939,106.6820871,CHN,Eastern Asia,2531220.078,10854
772,125,37.06683351,114.4875349,CHN,Eastern Asia,740827.1088,10859
773,373,34.66925728,112.4321052,CHN,Eastern Asia,1804860.197,10860
774,92,32.64454461,110.7501822,CHN,Eastern Asia,525870.1812,10861
775,151,35.2462597,113.2460203,CHN,Eastern Asia,731206.5812,10910
776,178,36.59983674,114.4874898,CHN,Eastern Asia,1137997.124,10912
777,698,39.11942201,117.2131708,CHN,Eastern Asia,6642178.943,10922
778,223,36.110406,114.2829869,CHN,Eastern Asia,1076264.236,10923
779,90,43.61467829,122.244563,CHN,Eastern Asia,527049.4702,10926
780,135,5.372127221,100.2897535,MYS,South-Eastern Asia,714446.8781,10940
781,183,5.357455373,100.4364416,MYS,South-Eastern Asia,516338.8314,10956
782,178,-0.912877496,100.3867338,IDN,South-Eastern Asia,940949.2265,10988
783,124,35.30389938,113.8866514,CHN,Eastern Asia,835654.8568,10990
784,365,39.63879094,118.2041694,CHN,Eastern Asia,1578319.536,10991
785,150,38.30050739,116.8492697,CHN,Eastern Asia,560962.4225,11007
786,603,34.76223689,113.6596172,CHN,Eastern Asia,4368639.39,11009
787,279,39.01161645,117.6592647,CHN,Eastern Asia,990730.2427,11011
788,147,37.45148275,116.3178578,CHN,Eastern Asia,532920.5863,11051
789,183,32.99499428,112.536593,CHN,Eastern Asia,775927.9801,11068
790,212,4.613222449,101.0951164,MYS,South-Eastern Asia,643326.9062,11074
791,134,33.7363497,113.3014901,CHN,Eastern Asia,802739.1272,11088
792,129,35.75245789,115.0270594,CHN,Eastern Asia,547268.1918,11090
793,164,41.99939175,121.6601749,CHN,Eastern Asia,677455.2873,11106
794,146,34.79140669,114.3374195,CHN,Eastern Asia,711185.8534,11111
795,457,45.71793479,126.6440473,CHN,Eastern Asia,4130656.784,11112
796,202,32.07168759,112.1350119,CHN,Eastern Asia,1067521.076,11113
797,156,34.03598358,113.8210182,CHN,Eastern Asia,667579.8745,11131
798,114,36.46937784,115.9743268,CHN,Eastern Asia,501043.0494,11132
799,1095,21.03718905,105.8578878,VNM,South-Eastern Asia,5353038.293,11136
800,1328,3.074778818,101.6268783,MYS,South-Eastern Asia,6339649.043,11139
801,143,30.70945756,111.3199325,CHN,Eastern Asia,863221.4488,11140
802,119,39.94219536,119.5960896,CHN,Eastern Asia,779402.1483,11144
803,211,0.506249071,101.4339642,IDN,South-Eastern Asia,997682.2804,11146
804,137,41.11350609,121.1340982,CHN,Eastern Asia,847462.2876,11161
805,110,40.75185347,120.8500422,CHN,Eastern Asia,514586.3482,11179
806,172,33.57478501,114.0297581,CHN,Eastern Asia,676710.38,11199
807,529,36.66141424,117.0062826,CHN,Eastern Asia,3460770.591,11223
808,409,43.87101943,125.2955128,CHN,Eastern Asia,3337264.059,11248
809,264,20.87176633,106.6596108,VNM,South-Eastern Asia,1051009.972,11275
810,116,47.30539978,130.2607911,CHN,Eastern Asia,526931.2991,11279
811,85,41.1277898,122.0714065,CHN,Eastern Asia,522320.5796,11295
812,125,30.33227777,112.2260884,CHN,Eastern Asia,768874.5504,11300
813,124,36.17870771,117.1622818,CHN,Eastern Asia,709078.0696,11317
814,149,34.41067195,115.6320451,CHN,Eastern Asia,509037.3528,11329
815,136,37.45927508,118.500374,CHN,Eastern Asia,508024.53,11332
816,548,41.78761691,123.3846706,CHN,Eastern Asia,5489522.566,11334
817,108,35.41705962,116.6049728,CHN,Eastern Asia,724603.7587,11341
818,101,29.03575119,111.6833856,CHN,Eastern Asia,709968.1791,11349
819,457,36.70300256,117.9884705,CHN,Eastern Asia,1631852.557,11354
820,118,46.8035844,130.3707586,CHN,Eastern Asia,660888.175,11368
821,224,22.82853003,108.3059681,CHN,Eastern Asia,2372502.211,11382
822,244,41.85891045,123.8778578,CHN,Eastern Asia,1080132.621,11398
823,183,41.13402115,123.0037329,CHN,Eastern Asia,1386689.503,11401
824,98,41.24869835,123.1843782,CHN,Eastern Asia,619684.7954,11411
825,174,43.86050355,126.5476792,CHN,Eastern Asia,1501500.264,11415
826,232,24.31289576,109.3884829,CHN,Eastern Asia,1451939.301,11438
827,263,11.55630663,104.8938437,KHM,South-Eastern Asia,1816032.366,11478
828,112,-1.619062604,103.6012253,IDN,South-Eastern Asia,873970.0439,11489
829,232,25.285441,110.2632499,CHN,Eastern Asia,1069415.289,11492
830,76,41.29502822,123.7508069,CHN,Eastern Asia,724867.7355,11493
831,67,30.93583691,113.923858,CHN,Eastern Asia,501363.415,11494
832,879,1.391134069,103.8850508,SGP,South-Eastern Asia,6920918.425,11498
833,78,28.58545432,112.3479026,CHN,Eastern Asia,511278.6493,11503
834,84,27.23785574,111.4846456,CHN,Eastern Asia,556216.561,11504
835,248,36.70126835,119.1295817,CHN,Eastern Asia,1098285.508,11519
836,125,32.89900374,115.8159597,CHN,Eastern Asia,577793.3135,11535
837,119,29.37888704,113.1328619,CHN,Eastern Asia,757521.3336,11537
838,557,38.99840628,121.6392087,CHN,Eastern Asia,3379821.744,11540
839,198,34.84372254,117.5473412,CHN,Eastern Asia,558134.1747,11544
840,160,1.102073408,103.9802093,IDN,South-Eastern Asia,953793.6313,11547
841,838,30.55372322,114.2947295,CHN,Eastern Asia,7344344.75,11549
842,155,33.93619679,116.7901696,CHN,Eastern Asia,862493.1465,11551
843,362,34.26297163,117.2028934,CHN,Eastern Asia,1610966.355,11561
844,464,35.09169336,118.2942689,CHN,Eastern Asia,1312575.895,11599
845,125,21.48028022,109.1523519,CHN,Eastern Asia,566475.4674,11620
846,135,10.32836076,105.4926409,VNM,South-Eastern Asia,505998.0883,11624
847,422,28.18405712,113.0043732,CHN,Eastern Asia,3325178.473,11626
848,766,-31.94517038,115.8451125,AUS,Australia/New Zealand,1258344.095,11640
849,291,-2.967116102,104.74868,IDN,South-Eastern Asia,1910182.814,11653
850,174,27.85818747,112.9235529,CHN,Eastern Asia,933234.13,11654
851,140,10.04586134,105.7531941,VNM,South-Eastern Asia,676858.9587,11673
852,126,22.63576715,110.1491652,CHN,Eastern Asia,508807.4172,11689
853,135,27.84902712,113.1485764,CHN,Eastern Asia,940765.1324,11692
854,166,26.90622396,112.5870657,CHN,Eastern Asia,952975.6611,11698
855,374,37.49898722,121.3562853,CHN,Eastern Asia,1404328.298,11706
856,117,44.58134465,129.6025019,CHN,Eastern Asia,760143.2435,11708
857,171,-5.407703981,105.2765881,IDN,South-Eastern Asia,1091523.123,11719
858,184,32.6256818,116.9438673,CHN,Eastern Asia,997914.3329,11738
859,201,30.17116628,115.0104521,CHN,Eastern Asia,896046.0884,11739
860,193,35.41108471,119.4991147,CHN,Eastern Asia,549262.8329,11764
861,110,40.13694038,124.3824211,CHN,Eastern Asia,1007051.274,11767
862,150,32.93686484,117.3355687,CHN,Eastern Asia,746030.4589,11768
863,146,10.33862531,106.3566484,VNM,South-Eastern Asia,540518.3274,11769
864,598,36.23877694,120.4082764,CHN,Eastern Asia,3603126.148,11771
865,175,35.99283817,120.1928943,CHN,Eastern Asia,581940.9583,11788
866,1467,10.85184777,106.712677,VNM,South-Eastern Asia,11488340.15,11800
867,199,16.04094152,108.1953831,VNM,South-Eastern Asia,1003279.358,11821
868,122,27.63604572,113.8206706,CHN,Eastern Asia,582403.4212,11826
869,194,-5.986890232,106.0333707,IDN,South-Eastern Asia,617099.3522,11834
870,96,34.61235702,119.181601,CHN,Eastern Asia,536013.7377,11838
871,157,21.24411133,110.3770748,CHN,Eastern Asia,967286.3353,11842
872,78,37.50146375,122.074675,CHN,Eastern Asia,606932.4449,11856
873,5009,-6.380746725,106.852957,IDN,South-Eastern Asia,36312538.77,11862
874,566,31.83675832,117.2793862,CHN,Eastern Asia,3998646.656,11881
875,141,21.66741199,110.8982114,CHN,Eastern Asia,630968.61,11891
876,209,20.00638212,110.3234402,CHN,Eastern Asia,1591694.74,11925
877,144,33.59803971,119.0452208,CHN,Eastern Asia,899195.5858,11937
878,111,29.70506968,115.9874007,CHN,Eastern Asia,583236.6465,11940
879,86,30.53175154,117.0633122,CHN,Eastern Asia,548114.8717,12000
880,414,28.68782153,115.8958718,CHN,Eastern Asia,2983793.704,12010
881,119,23.06038891,112.4624881,CHN,Eastern Asia,635016.3339,12011
882,131,23.71279058,113.0322391,CHN,Eastern Asia,587780.0654,12041
883,1014,-6.941582418,107.6430998,IDN,South-Eastern Asia,8181546.409,12044
884,115,32.10571181,118.6730126,CHN,Eastern Asia,519777.6601,12056
885,629,32.01271314,118.8093005,CHN,Eastern Asia,5385671.749,12072
886,131,31.69641844,118.5036931,CHN,Eastern Asia,648975.8377,12073
887,6622,22.63353449,113.997383,CHN,Eastern Asia,40589878.1,12080
888,184,31.36102511,118.3857218,CHN,Eastern Asia,1081141.379,12088
889,276,-7.188443298,107.9170183,IDN,South-Eastern Asia,1412270.767,12090
890,131,23.39087327,113.2190688,CHN,Eastern Asia,683837.7161,12095
891,179,33.37898584,120.1444938,CHN,Eastern Asia,716528.9751,12097
892,252,39.0309475,125.7383919,PRK,Eastern Asia,2439213.869,12109
893,158,32.39073537,119.4158892,CHN,Eastern Asia,830121.1426,12124
894,533,-7.286036549,108.1947535,IDN,South-Eastern Asia,2166830.636,12136
895,122,25.85436462,114.9388353,CHN,Eastern Asia,701647.4852,12145
896,83,32.19908316,119.4592766,CHN,Eastern Asia,750237.148,12153
897,337,-6.719577938,108.4784476,IDN,South-Eastern Asia,1619474.234,12179
898,235,22.52370781,113.385307,CHN,Eastern Asia,1133016.126,12181
899,157,-6.953317784,108.5185199,IDN,South-Eastern Asia,561840.1385,12199
900,284,22.29462613,113.5063263,CHN,Eastern Asia,1856282.549,12211
901,71,41.77275197,129.7625449,PRK,Eastern Asia,604815.1898,12221
902,90,39.90959484,127.5328792,PRK,Eastern Asia,745918.4612,12224
903,605,31.74523466,119.9829082,CHN,Eastern Asia,2573370.163,12250
904,170,43.1648372,131.9573159,RUS,Eastern Europe,545902.3608,12251
905,629,-6.926582393,109.0631259,IDN,South-Eastern Asia,2047860.119,12253
906,116,-7.682078629,109.069364,IDN,South-Eastern Asia,620238.9343,12256
907,350,22.34181845,114.1182458,CHN,Eastern Asia,5707660.317,12274
908,137,31.90205286,120.2438102,CHN,Eastern Asia,592242.9165,12275
909,250,23.08774383,114.4076663,CHN,Eastern Asia,1481074.46,12279
910,379,-7.39301404,109.2850158,IDN,South-Eastern Asia,1355246.368,12287
911,115,22.44459825,114.1865318,CHN,Eastern Asia,1234633.13,12291
912,1893,31.41580071,120.5734952,CHN,Eastern Asia,8625178.956,12298
913,290,31.87389324,120.4757617,CHN,Eastern Asia,1094641.51,12300
914,150,22.77213703,114.4287819,CHN,Eastern Asia,553943.3818,12306
915,310,32.04110806,120.8938066,CHN,Eastern Asia,1236454.594,12319
916,339,-6.914157276,109.6230154,IDN,South-Eastern Asia,1263928.686,12334
917,146,31.65635876,120.768318,CHN,Eastern Asia,812989.6633,12346
918,170,-0.048430927,109.3423422,IDN,South-Eastern Asia,829084.0193,12351
919,746,-6.93358473,110.1633366,IDN,South-Eastern Asia,3077248.085,12384
920,1679,30.22283817,120.3168158,CHN,Eastern Asia,7527414.364,12386
921,2449,37.47555477,126.9243735,KOR,Eastern Asia,21600841.03,12389
922,1555,-7.686059976,110.5984055,IDN,South-Eastern Asia,5098559.84,12394
923,205,-7.551087119,110.2580796,IDN,South-Eastern Asia,662726.6393,12395
924,3318,31.19249624,121.4271278,CHN,Eastern Asia,24472119.1,12400
925,211,30.77125901,120.7734351,CHN,Eastern Asia,1019543.683,12409
926,131,29.09805191,119.6289869,CHN,Eastern Asia,630206.9465,12421
927,2450,23.42940623,116.4624775,CHN,Eastern Asia,10445183.08,12430
928,463,-6.783551368,110.8537881,IDN,South-Eastern Asia,1659607.813,12444
929,242,29.29806314,120.1062853,CHN,Eastern Asia,1159382.038,12451
930,556,30.14621392,121.2257106,CHN,Eastern Asia,1935628.399,12479
931,315,-7.729499134,111.4867848,IDN,South-Eastern Asia,861470.031,12499
932,127,24.51211454,117.6705601,CHN,Eastern Asia,693674.597,12513
933,88,36.63504341,127.459031,KOR,Eastern Asia,664464.2795,12524
934,578,29.86731752,121.5676503,CHN,Eastern Asia,2650538.596,12528
935,501,24.56953434,118.0671108,CHN,Eastern Asia,4088516.509,12530
936,231,-8.095502304,111.9686916,IDN,South-Eastern Asia,617340.1536,12531
937,205,36.35837925,127.3824877,KOR,Eastern Asia,1534182.4,12540
938,343,26.06082327,119.2927415,CHN,Eastern Asia,3038500.746,12566
939,1087,24.76624412,118.55558,CHN,Eastern Asia,4009699.683,12569
940,91,35.83282783,127.1151103,KOR,Eastern Asia,628108.2289,12571
941,251,-7.58498881,112.2505046,IDN,South-Eastern Asia,661777.856,12576
942,678,27.80514182,120.6876659,CHN,Eastern Asia,4699633.595,12578
943,299,25.42720305,119.0584073,CHN,Eastern Asia,1106639.059,12585
944,118,27.5814068,120.5384822,CHN,Eastern Asia,710549.3414,12599
945,194,-7.494423139,112.5023371,IDN,South-Eastern Asia,703891.0532,12601
946,295,28.09070941,120.9425064,CHN,Eastern Asia,1138813.029,12602
947,1751,-7.628561821,112.6697063,IDN,South-Eastern Asia,8352589.504,12610
948,194,35.16423971,126.8568152,KOR,Eastern Asia,1469650.016,12611
949,317,28.57637539,121.3808121,CHN,Eastern Asia,1311573.877,12618
950,429,-8.370030583,113.5900645,IDN,South-Eastern Asia,1356771.374,12650
951,331,35.86394684,128.6369154,KOR,Eastern Asia,2474024.941,12651
952,91,-7.026723937,113.8884819,IDN,South-Eastern Asia,520291.4431,12666
953,121,35.21832771,128.6256646,KOR,Eastern Asia,637723.0843,12668
954,454,35.16895667,129.0163099,KOR,Eastern Asia,3431209.05,12678
955,199,35.51135156,129.3602436,KOR,Eastern Asia,922818.8373,12682
956,189,24.82332931,120.9927758,TWN,Eastern Asia,714154.6988,12691
957,329,24.16871389,120.6697872,TWN,Eastern Asia,2223136.991,12693
958,1014,25.00684104,121.4128047,TWN,Eastern Asia,8873426.902,12696
959,239,22.98685762,120.2308793,TWN,Eastern Asia,1059817.007,12703
960,417,-8.652393053,115.2295882,IDN,South-Eastern Asia,1878235.764,12708
961,453,22.65264367,120.3335897,TWN,Eastern Asia,2413647.699,12709
962,125,-3.322646922,114.6050195,IDN,South-Eastern Asia,919312.008,12710
963,220,-8.597736557,116.1375214,IDN,South-Eastern Asia,969440.2195,12725
964,161,5.960746947,116.0993263,MYS,South-Eastern Asia,608027.226,12732
965,387,43.07052122,141.3738144,JPN,Eastern Asia,1894557.363,12736
966,489,33.60202361,130.4282875,JPN,Eastern Asia,2121623.605,12741
967,531,33.88835279,130.8576725,JPN,Eastern Asia,1203249.649,12743
968,107,-1.243612554,116.8696319,IDN,South-Eastern Asia,614894.6839,12755
969,141,-0.507891586,117.1477454,IDN,South-Eastern Asia,993545.3942,12763
970,223,32.79474497,130.7110315,JPN,Eastern Asia,605471.4482,12769
971,200,16.04562497,120.3916337,PHL,South-Eastern Asia,556171.4446,12772
972,331,34.40983978,132.4508307,JPN,Eastern Asia,1186234.938,12778
973,263,15.13690331,120.6435016,PHL,South-Eastern Asia,1056211.314,12803
974,2030,14.55191389,121.0191782,PHL,South-Eastern Asia,21691140.92,12829
975,398,34.59904266,133.8524007,JPN,Eastern Asia,829536.2839,12838
976,3158,34.70012803,135.4198332,JPN,Eastern Asia,15692797.39,12858
977,373,-5.173159899,119.4628329,IDN,South-Eastern Asia,2203262.604,12863
978,175,36.57483534,136.62909,JPN,Eastern Asia,535787.3787,12869
979,267,26.25652695,127.7474003,JPN,Eastern Asia,942036.303,12882
980,218,35.03968179,135.9364277,JPN,Eastern Asia,514883.6325,12902
981,2651,35.1212196,136.8713458,JPN,Eastern Asia,7667227.206,12914
982,331,38.27557021,140.9104717,JPN,Eastern Asia,1142678.376,12931
983,630,36.33286272,139.2150134,JPN,Eastern Asia,1173901.032,12947
984,96,10.66167679,122.9574542,PHL,South-Eastern Asia,539695.7793,12951
985,330,34.73628052,137.7285653,JPN,Eastern Asia,718870.1074,12958
986,5318,35.68148131,139.649416,JPN,Eastern Asia,33028731.22,12964
987,185,34.99284736,138.432997,JPN,Eastern Asia,578725.0681,12972
988,507,-34.87754566,138.5958794,AUS,Australia/New Zealand,930902.886,12977
989,351,10.30736344,123.8978294,PHL,South-Eastern Asia,2678295.701,12981
990,113,8.496738498,124.6666862,PHL,South-Eastern Asia,735961.5875,13005
991,1610,-37.85556174,145.0747051,AUS,Australia/New Zealand,3468083.796,13023
992,99,7.129397357,125.6307149,PHL,South-Eastern Asia,821533.0996,13024
993,1356,-33.85123993,151.0668102,AUS,Australia/New Zealand,3745334.888,13043
994,498,-27.49018691,153.0489651,AUS,Australia/New Zealand,990070.3367,13076
995,458,-36.92012789,174.7964426,NZL,Australia/New Zealand,1034100.957,13129
